0.237578725,100000,0.915413972,0.00010085,0.00010085,0.00010085,0.00010085
0.261336598,100000,0.923066942,0.00010085,0.00010085,0.00010085,0.00010085
0.287470258,100000,0.930024188,0.000100849,0.000100849,0.000100849,0.000100849
0.316217283,100000,0.936348956,0.000100848,0.000100848,0.000100848,0.000100848
0.347839012,100000,0.942098746,0.000100847,0.000100847,0.000100847,0.000100847
0.382622913,100000,0.947325828,0.000100846,0.000100846,0.000100846,0.000100846
0.420885204,100000,0.952077719,0.000100846,0.000100846,0.000100846,0.000100846
0.462973724,100000,0.956397621,0.000100845,0.000100845,0.000100845,0.000100845
0.509271097,100000,0.960324805,0.000100845,0.000100845,0.000100845,0.000100845
0.560198207,100000,0.963894972,0.000100844,0.000100844,0.000100844,0.000100844
0.616218027,100000,0.967140578,0.000100844,0.000100844,0.000100844,0.000100844
0.67783983,100000,0.97009113,0.000100843,0.000100843,0.000100843,0.000100843
0.745623813,100000,0.972773451,0.000100843,0.000100843,0.000100843,0.000100843
0.820186194,100000,0.975211921,0.000100843,0.000100843,0.000100843,0.000100843
0.902204814,100000,0.977428714,0.000100843,0.000100843,0.000100843,0.000100843
0.992425295,100000,0.97944398,0.000100842,0.000100842,0.000100842,0.000100842
1.091667825,100000,0.98127604,0.000100842,0.000100842,0.000100842,0.000100842
1.200834607,100000,0.982941549,0.000100842,0.000100842,0.000100842,0.000100842
1.320918068,100000,0.984455649,0.000100842,0.000100842,0.000100842,0.000100842
1.453009875,75246.625,0.985698935,0.000134133,0.000134133,0.000134133,0.000134133
1.598310862,75246.875,0.986950256,0.000134133,0.000134133,0.000134133,0.000134133
1.758141948,75246.75,0.988087821,0.000134133,0.000134133,0.000134133,0.000134133
1.933956143,75246.625,0.989121971,0.000134133,0.000134133,0.000134133,0.000134133
2.127351757,75246.5,0.990062107,0.000134133,0.000134133,0.000134133,0.000134133
2.340086933,75246.375,0.990916776,0.000134133,0.000134133,0.000134133,0.000134133
2.574095626,75246.25,0.991693748,0.000134133,0.000134133,0.000134133,0.000134133
2.831505189,53275.3125,0.992177756,0.000189715,0.000189715,0.000189715,0.000189715
3.114655708,53275.5625,0.992819882,0.000189715,0.000189715,0.000189715,0.000189715
3.426121279,53275.5,0.993403633,0.000189715,0.000189715,0.000189715,0.000189715
3.768733406,53275.4375,0.993934315,0.000189715,0.000189715,0.000189715,0.000189715
6.283185307,37735.21875,0.99574353,0.000268343,0.000268343,0.000268343,0.000268343
7.539822369,122.3984375,0.997347418,0.000268343,0.000268343,0.000268343,0.000268343
10.05309649,122.0390625,0.998010563,0.000268343,0.000268343,0.000268343,0.000268343
12.56637061,114.7851563,0.998408451,0.000268343,0.000268343,0.000268343,0.000268343
